id	text	labels	labels_phrases
10	Je ne conseille vraiment pas, même si votre frigo est vide et que les autres restau d'à côté sont pleins et que vous ne savez pas où aller .....	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"
11	Vraiment très agréablement surpris!	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"
12	Le menu du jour est très bon et bien servi!	['(FOOD#QUALITY, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""menu du jour"")', '(SERVICE#GENERAL, POSITIVE, ""NULL"")']"
13	toujours très original, on y goutte des plats qu'on ne verra pas autre part.	['(RESTAURANT#MISCELLANEOUS, POSITIVE)', '(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(RESTAURANT#MISCELLANEOUS, POSITIVE, ""NULL"")', '(FOOD#STYLE_OPTIONS, POSITIVE, ""plats"")']"
14	La table des desserts donne vraiment envie, on vous y coupe une bonne part de tarte gourmande ou de gâteau frais, fait maison!	['(FOOD#STYLE_OPTIONS, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#STYLE_OPTIONS, POSITIVE, ""table des desserts"")', '(FOOD#QUALITY, POSITIVE, ""tarte gourmande"")', '(FOOD#QUALITY, POSITIVE, ""gâteau"")']"
15	On se sent un peu comme à la maison avec la qualité bien relevée!	['(AMBIENCE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""NULL"")', '(FOOD#QUALITY, POSITIVE, ""NULL"")']"
16	Et l'équipe est adorable!	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""équipe"")']"
17	Y aller également pour la terrasse qui est très jolie!	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""terrasse"")']"
18	concept étonnant au départ mais très éfficace car la cuisine est bonne et l'endroit convivial!! le tartare est excélent et les frites maison sont a volonté pour un prix tout a fait convenable!	['(RESTAURANT#MISCELLANEOUS, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#PRICES, POSITIVE)', '(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(RESTAURANT#MISCELLANEOUS, POSITIVE, ""NULL"")', '(FOOD#QUALITY, POSITIVE, ""cuisine"")', '(AMBIENCE#GENERAL, POSITIVE, ""endroit"")', '(FOOD#QUALITY, POSITIVE, ""tartare"")', '(FOOD#QUALITY, POSITIVE, ""frites"")', '(FOOD#PRICES, POSITIVE, ""NULL"")', '(FOOD#STYLE_OPTIONS, POSITIVE, ""frites"")']"
19	très bien	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"
20	2 heures dattentes minumum aucun service et patronne execrable !	['(SERVICE#GENERAL, NEGATIVE)', '(SERVICE#GENERAL, NEGATIVE)', '(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""attentes"")', '(SERVICE#GENERAL, NEGATIVE, ""service"")', '(SERVICE#GENERAL, NEGATIVE, ""patronne"")']"
21	Tellement decu a deconseiller vivement !!	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"
22	Les anciens patrons navaient rien avoir, la patronne ny connait rien de rien en restauration	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"
23	situé dans la petite Venise avec terrasse au bord de l'eau, l'endroit semblait idéal pour cette journée passée à Colmar.	['(AMBIENCE#GENERAL, POSITIVE)', '(LOCATION#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""terrasse au bord de l\'eau"")', '(LOCATION#GENERAL, POSITIVE, ""endroit"")']"
24	Puis nous avons été, disons, surpris par l'accueil.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""accueil"")']"
25	Un personnage assez dédaigneux nous a accueillis à contre cœur au vu de son attitude.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"
26	Même si le repas fut assez copieux et bon, nous avons pas pris autant de plaisir que le lieu nous laissait espéré.	['(FOOD#STYLE_OPTIONS, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(RESTAURANT#GENERAL, NEGATIVE)']	"['(FOOD#STYLE_OPTIONS, POSITIVE, ""repas"")', '(FOOD#QUALITY, POSITIVE, ""repas"")', '(RESTAURANT#GENERAL, NEGATIVE, ""lieu"")']"
27	Hormis ce personnage, les autres personnes de ce restaurants furent courtoises et très affables.. dommage	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""NULL"")']"
28	Au début c'était pas mal du tout puis petit à petit ca a baissé en qualité sans arrêts !	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"
29	Le service est moyen, les plats également et les prix sont élevés par rapport à la qualité et à la quantité	['(SERVICE#GENERAL, NEGATIVE)', '(FOOD#QUALITY, NEGATIVE)', '(RESTAURANT#PRICES, NEGATIVE)', '(FOOD#STYLE_OPTIONS, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""service"")', '(FOOD#QUALITY, NEGATIVE, ""plats"")', '(RESTAURANT#PRICES, NEGATIVE, ""NULL"")', '(FOOD#STYLE_OPTIONS, NEGATIVE, ""plats"")']"
30	Nous sommes habitués de l'établissement depuis 3ans, et le restaurant ne fais que s'améliorer.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""restaurant"")']"
31	La cuisine est travaillée et change régulièrement, le service est très professionnel, attentionné et charmant.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#STYLE_OPTIONS, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""cuisine"")', '(FOOD#STYLE_OPTIONS, POSITIVE, ""cuisine"")', '(SERVICE#GENERAL, POSITIVE, ""service"")']"
32	Jamais déçus depuis 3 ans.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"
33	Continuez !	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"
34	Nous y sommes allés par hasard et n'avons pas été déçus!	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"
35	La chaleur de l'établissement et des serveurs contribuent à un bien-être certain!!	['(AMBIENCE#GENERAL, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""établissement"")', '(SERVICE#GENERAL, POSITIVE, ""serveurs"")']"
36	Malgré le monde présent, nous avons été rapidement servis.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""NULL"")']"
37	La nourriture et le vin proposé étaient succulents.	['(FOOD#QUALITY, POSITIVE)', '(DRINKS#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""nourriture"")', '(DRINKS#QUALITY, POSITIVE, ""vin"")']"
38	Nous y retournerons!	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"
39	Accueil minable !	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""Accueil"")']"
40	Attente interminable !	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""Attente"")']"
41	Premier plat servi : insectes présents !	['(RESTAURANT#MISCELLANEOUS, NEGATIVE)']	"['(RESTAURANT#MISCELLANEOUS, NEGATIVE, ""NULL"")']"
42	Nous alertons le personnel qui rejette la faute sur nous (insectes venant de l'extérieur).	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""personnel"")']"
43	Deuxième plat servi : encore des INSECTES.	['(RESTAURANT#MISCELLANEOUS, NEGATIVE)']	"['(RESTAURANT#MISCELLANEOUS, NEGATIVE, ""NULL"")']"
44	Je déconseille fortement !	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"
45	Celui-ci était d'un excellent rapport qualité/prix et très bon en plus.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#PRICES, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""NULL"")', '(FOOD#PRICES, POSITIVE, ""NULL"")']"
46	L'accueil fait par la patronne est toujours souriant et sympathique et le service dynamique et professionnel.	['(SERVICE#GENERAL, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""accueil"")', '(SERVICE#GENERAL, POSITIVE, ""NULL"")']"
47	Connaissant bien la cuisine de son mari je ne suis pas étonné de la qualité du plat du jour.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""plat du jour."")', '(FOOD#QUALITY, POSITIVE, ""cuisine"")']"
48	Le cadre vient d'être rafraichi il y a quelques semaines et la maison à colombage qui abrite le restaurant a été rénovée également, bref : Que du positif.	['(AMBIENCE#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)', '(RESTAURANT#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""cadre"")', '(AMBIENCE#GENERAL, POSITIVE, ""maison à colombage"")', '(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"
49	Petit restaurant au décor soigné, aux tables bien mises.	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""décor"")']"
50	L'accueil manque un peu de chaleur, le service qui suivra également.	['(SERVICE#GENERAL, NEGATIVE)', '(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""accueil"")', '(SERVICE#GENERAL, NEGATIVE, ""service"")']"
51	"Les différents menus à base de ""Mezzés"" se ressemblent, les spécialités sont réussies pour certaines (hoummous, taboulé..), moins réussies pour d'autres comme par exemple la purée d'aubergine assez fade ou ces boulettes ayant un arrière goût ""brûlé""."	['(FOOD#STYLE_OPTIONS, NEGATIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, NEGATIVE)', '(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#STYLE_OPTIONS, NEGATIVE, ""menus"")', '(FOOD#QUALITY, POSITIVE, ""hoummous"")', '(FOOD#QUALITY, POSITIVE, ""taboulé"")', '(FOOD#QUALITY, NEGATIVE, ""purée d\'aubergine"")', '(FOOD#QUALITY, NEGATIVE, ""boulettes"")']"
52	Nous sommes dans le classique du genre avec peu de surprise et des prix plutôt élevés.	['(FOOD#STYLE_OPTIONS, NEGATIVE)', '(RESTAURANT#PRICES, NEGATIVE)']	"['(FOOD#STYLE_OPTIONS, NEGATIVE, ""NULL"")', '(RESTAURANT#PRICES, NEGATIVE, ""NULL"")']"
53	Mention spéciale toutefois à la carte des vins (libanais) et au geste du restaurateur qui a offert une partie des desserts.	['(DRINKS#STYLE_OPTIONS, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(DRINKS#STYLE_OPTIONS, POSITIVE, ""carte des vins"")', '(SERVICE#GENERAL, POSITIVE, ""restaurateur"")']"
54	Allons, une bonne soirée tout de même, mais un effort souhaité sur les goûts et saveurs méditerranéennes !	['(RESTAURANT#GENERAL, POSITIVE)', '(FOOD#QUALITY, NEGATIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")', '(FOOD#QUALITY, NEGATIVE, ""NULL"")']"
55	A ne pas rater !	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"
56	Excellent restaurant a tout point de vue le service la patronne très agréable les plats excellents le vin très bon !	['(RESTAURANT#GENERAL, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(DRINKS#QUALITY, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""restaurant"")', '(SERVICE#GENERAL, POSITIVE, ""service"")', '(SERVICE#GENERAL, POSITIVE, ""patronne"")', '(FOOD#QUALITY, POSITIVE, ""plats"")', '(DRINKS#QUALITY, POSITIVE, ""vin"")']"
57	Touristes de passage dans le coin nous y reviendrons sans hésiter une prochaine fois un des meilleurs restaurants fait depuis longtemps	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""restaurants"")']"
58	Bar tapas le soir, décoration changeante et parfois approximative.	['(AMBIENCE#GENERAL, NEUTRAL)']	"['(AMBIENCE#GENERAL, NEUTRAL, ""décoration"")']"
59	Les vins sont bons mais pas excellent, les tapas quand il y en a encore sont bonnes, heureusement que le personnel est sympathique.	['(DRINKS#QUALITY, NEUTRAL)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#STYLE_OPTIONS, NEGATIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(DRINKS#QUALITY, NEUTRAL, ""vins"")', '(FOOD#QUALITY, POSITIVE, ""tapas"")', '(FOOD#STYLE_OPTIONS, NEGATIVE, ""tapas"")', '(SERVICE#GENERAL, POSITIVE, ""personnel"")']"
60	La déco pourrait être revisité mais l'accueil est bon la prise de commande est rapide et très souriante.	['(AMBIENCE#GENERAL, NEGATIVE)', '(SERVICE#GENERAL, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, NEGATIVE, ""déco"")', '(SERVICE#GENERAL, POSITIVE, ""accueil"")', '(SERVICE#GENERAL, POSITIVE, ""NULL"")']"
61	Les plats sont classiques mais corrects avec un prix qui l'est aussi.Vient ensuite l'ambiance musicale qui correspond à l'idée que l'on se fait de ses endroits .	['(FOOD#QUALITY, NEUTRAL)', '(FOOD#STYLE_OPTIONS, NEUTRAL)', '(FOOD#PRICES, NEUTRAL)', '(AMBIENCE#GENERAL, NEUTRAL)']	"['(FOOD#QUALITY, NEUTRAL, ""plats"")', '(FOOD#STYLE_OPTIONS, NEUTRAL, ""plats"")', '(FOOD#PRICES, NEUTRAL, ""plats"")', '(AMBIENCE#GENERAL, NEUTRAL, ""ambiance musicale"")']"
62	Bonne soirée passé dans ce lieu	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""lieu"")']"
63	Viande de boeuf façon chewing gum, frites couleur marron foncé molles et baignant encore dans leur huile.	['(FOOD#QUALITY, NEGATIVE)', '(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""Viande de boeuf"")', '(FOOD#QUALITY, NEGATIVE, ""frites"")']"
64	Service austère.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""Service"")']"
65	Nous avons rarement aussi mal mangé à Bordeaux.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""NULL"")']"
66	Déjà il y a un gros loupé niveau hygiène :le cuisinier sort dehors avec ses gants puis retourne en cuisine sans les changer ...	['(RESTAURANT#MISCELLANEOUS, NEGATIVE)']	"['(RESTAURANT#MISCELLANEOUS, NEGATIVE, ""NULL"")']"
67	Ensuite, viande pas cuite et frites molles .... ( malade le lendemain)	['(FOOD#QUALITY, NEGATIVE)', '(FOOD#QUALITY, NEGATIVE)', '(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""viande"")', '(FOOD#QUALITY, NEGATIVE, ""frites"")', '(FOOD#QUALITY, NEGATIVE, ""NULL"")']"
68	Le soir pas de menu donc ça revient super cher ( rapport qualité \prix on ne s'y retrouve pas à mon sens).	['(RESTAURANT#PRICES, NEGATIVE)', '(FOOD#STYLE_OPTIONS, NEGATIVE)', '(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#PRICES, NEGATIVE, ""NULL"")', '(FOOD#STYLE_OPTIONS, NEGATIVE, ""NULL"")', '(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"
69	La carte est originale et attractive et les produits de qualité, malheureusement la note est bien trop salée par rapport à l'expérience délivrée.	['(FOOD#STYLE_OPTIONS, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(RESTAURANT#PRICES, NEGATIVE)', '(RESTAURANT#GENERAL, NEGATIVE)']	"['(FOOD#STYLE_OPTIONS, POSITIVE, ""carte"")', '(FOOD#QUALITY, POSITIVE, ""produits"")', '(RESTAURANT#PRICES, NEGATIVE, ""NULL"")', '(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"
70	En effet l'accueil plutôt lourd laisse place à un service manquant d'enthousisame et de sourire.	['(SERVICE#GENERAL, NEGATIVE)', '(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""accueil"")', '(SERVICE#GENERAL, NEGATIVE, ""service"")']"
71	Les plats sont très bons, bien cuisinés et présentés mais les tarifs des vins sont plutôt élevés et au final, la note s'avère en décalage avec l'expérience vécue (plus de 100€ à deux pour 1 entrée/2 plats/1 dessert avec vin et café), dans une ambiance vintage/rustique plutôt réussie, mais gâchée par une musique pop/variét sans lien avec la cadre et le concept, diffusée un peu trop fort pour un restaurant ou l'on souhaite passer un moment de calme et de détente.	['(FOOD#QUALITY, POSITIVE)', '(DRINKS#PRICES, NEGATIVE)', '(RESTAURANT#PRICES, NEGATIVE)', '(AMBIENCE#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, NEGATIVE)', '(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""plats"")', '(DRINKS#PRICES, NEGATIVE, ""vins"")', '(RESTAURANT#PRICES, NEGATIVE, ""NULL"")', '(AMBIENCE#GENERAL, POSITIVE, ""ambiance"")', '(AMBIENCE#GENERAL, NEGATIVE, ""musique"")', '(FOOD#STYLE_OPTIONS, POSITIVE, ""plats"")']"
72	Mon coup de coeur de l'année 2014.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"
73	Amateur de fromage, lorsque je suis descendu dans la cave à fromage, en accés illimité, avec plus de 200 fromages à goûter, je me suis cru au paradis pour 32€.	['(FOOD#STYLE_OPTIONS, POSITIVE)', '(FOOD#PRICES, POSITIVE)']	"['(FOOD#STYLE_OPTIONS, POSITIVE, ""cave à fromage"")', '(FOOD#PRICES, POSITIVE, ""NULL"")']"
74	Ajouter à cela une binne salade aux noix et du pain au figues, au lardons et j'en passe, plus un service sympa, j'ai passé un excellent moment à chaque passage ici (ma 1ère visite en a appelé d'autres).	['(FOOD#QUALITY, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)', '(RESTAURANT#GENERAL, POSITIVE)', '(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""salade aux noix"")', '(SERVICE#GENERAL, POSITIVE, ""service"")', '(RESTAURANT#GENERAL, POSITIVE, ""NULL"")', '(FOOD#STYLE_OPTIONS, POSITIVE, ""NULL"")']"
75	Possibilité de manger des plats à la carte sur la thématique du fromage.	['(FOOD#STYLE_OPTIONS, NEUTRAL)']	"['(FOOD#STYLE_OPTIONS, NEUTRAL, ""plats"")']"
76	Très belle cave à vin.	['(DRINKS#QUALITY, POSITIVE)']	"['(DRINKS#QUALITY, POSITIVE, ""cave à vin"")']"
77	20/20 pour ce resto	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""resto"")']"
78	Un restaurant pour une soirée étape très sympa avec une réception accueillante.	['(RESTAURANT#GENERAL, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""restaurant"")', '(SERVICE#GENERAL, POSITIVE, ""réception"")']"
79	Simple mais efficace pour un repas du soir , à découvrir mais le midi cela doit être bien.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"
80	Nous étions cinq pour repas d'affaire tout c'est très bien passé nous avons tous trouvé nos plats excellents, nous reviendrons avec plaisir.	['(FOOD#QUALITY, POSITIVE)', '(RESTAURANT#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""plats"")', '(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"
81	Nous arrivons, le responsable ne nous trouve pas sur les réservations.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"
82	Il nous dit qu'il ne regarde plus internet...Pourquoi proposer l'option dans ce cas ?????	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"
83	Et nous case où il peut...	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"
84	Pain du buffet cramé, on nous dit que c'est normal...Une serveuse d'un certain âge très très désagréable et pressée de voir partir les clients, même pas fini l'entrée, on nous emmène le plat, et je ne vous dit pas les réflexions d'un gôut douteux.	['(FOOD#QUALITY, NEGATIVE)', '(SERVICE#GENERAL, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""Pain"")', '(SERVICE#GENERAL, NEGATIVE, ""serveuse"")']"
85	Ca a beaucoup changé, nous n'y remettrons plus les pieds.....	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"
86	Très déçu:	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"
87	Salle tres bruyante	['(AMBIENCE#GENERAL, NEGATIVE)']	"['(AMBIENCE#GENERAL, NEGATIVE, ""Salle"")']"
88	Serveuse très spécial	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""Serveuse"")']"
89	"Repas très moyen pas de sauce même en n en demandant à la serveuse réponse de la serveuse ""ce soir c est la dèche """	['(FOOD#QUALITY, NEGATIVE)', '(FOOD#STYLE_OPTIONS, NEGATIVE)', '(SERVICE#GENERAL, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""Repas"")', '(FOOD#STYLE_OPTIONS, NEGATIVE, ""Repas"")', '(SERVICE#GENERAL, NEGATIVE, ""serveuse"")']"
90	Repas pas tres bien présenté	['(FOOD#STYLE_OPTIONS, NEGATIVE)']	"['(FOOD#STYLE_OPTIONS, NEGATIVE, ""Repas"")']"
91	Digestion compliqué le lendemain tous mes amis et moi même...	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""NULL"")']"
92	Service très très long, la patronne qui raconte sa vie alors que le restaurant est bondé et que tout le monde attend, des erreurs dans les plats, du bruit dans les cuisines, etc.	['(SERVICE#GENERAL, NEGATIVE)', '(SERVICE#GENERAL, NEGATIVE)', '(SERVICE#GENERAL, NEGATIVE)', '(AMBIENCE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""Service"")', '(SERVICE#GENERAL, NEGATIVE, ""patronne"")', '(SERVICE#GENERAL, NEGATIVE, ""NULL"")', '(AMBIENCE#GENERAL, NEGATIVE, ""NULL"")']"
93	Nous nous sommes fait livrer plusieurs fois et nous n'avons jamais été déçus mais le service sur place est déplorable...	['(SERVICE#GENERAL, NEGATIVE)', '(RESTAURANT#MISCELLANEOUS, POSITIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""service"")', '(RESTAURANT#MISCELLANEOUS, POSITIVE, ""NULL"")']"
